lcl|NC_047559.1_prot_XP_034319074.1_1	XP_030831076.1	0.42
lcl|NC_047559.1_prot_XP_034319086.1_2	XP_791136.5	4.0
lcl|NC_047559.1_prot_XP_034327644.1_3	XP_030847544.1	0.40
lcl|NC_047559.1_prot_XP_034318966.1_4	XP_030843293.1	0.25
lcl|NC_047559.1_prot_XP_034318957.1_5	XP_030834621.1	1.71e-06
lcl|NC_047559.1_prot_XP_034319098.1_6	XP_030833438.1	0.0
lcl|NC_047559.1_prot_XP_034320107.1_7	XP_030855801.1	2.11e-110
lcl|NC_047559.1_prot_XP_034319106.1_8	XP_030844186.1	0.002
lcl|NC_047559.1_prot_XP_034337690.1_9	XP_030830610.1	3.59e-04
lcl|NC_047559.1_prot_XP_034319115.1_10	XP_030830382.1	3.91e-46
lcl|NC_047559.1_prot_XP_034307473.1_11	XP_030846342.1	2.0
lcl|NC_047559.1_prot_XP_019925938.2_12	XP_030833438.1	0.0
lcl|NC_047559.1_prot_XP_011417736.3_13	XP_030835556.1	6.0
lcl|NC_047559.1_prot_XP_011453478.2_14	XP_003727877.2	3.68e-48
lcl|NC_047559.1_prot_XP_034312778.1_15	XP_003727877.2	3.68e-48
lcl|NC_047559.1_prot_XP_011453479.2_16	XP_003727877.2	3.68e-48
lcl|NC_047559.1_prot_XP_034312813.1_17	XP_001197720.3	8.74e-05
lcl|NC_047559.1_prot_XP_034312820.1_18	XP_030855118.1	1.7
lcl|NC_047559.1_prot_XP_034312826.1_19	XP_030855801.1	0.0
lcl|NC_047559.1_prot_XP_011417740.2_20	XP_030855501.1	4.74e-75
lcl|NC_047559.1_prot_XP_019920026.2_21	XP_030855501.1	4.74e-75
lcl|NC_047559.1_prot_XP_011417762.2_22	XP_030844483.1	1.43e-14
lcl|NC_047559.1_prot_XP_011417739.2_23	XP_030827922.1	1.25e-138
lcl|NC_047559.1_prot_XP_011417737.2_24	XP_030856285.1	2.40e-52
lcl|NC_047559.1_prot_XP_034312840.1_25	XP_030856285.1	2.40e-52
lcl|NC_047559.1_prot_XP_011417738.2_26	XP_030856285.1	1.75e-52
lcl|NC_047559.1_prot_XP_011417742.1_27	XP_001178621.1	9.91e-59
lcl|NC_047559.1_prot_XP_019920029.2_28	XP_030848671.1	1.95e-71
lcl|NC_047559.1_prot_XP_019920027.2_29	XP_030848671.1	3.09e-70
lcl|NC_047559.1_prot_XP_034312889.1_30	XP_030848571.1	6.33e-78
lcl|NC_047559.1_prot_XP_034312904.1_31	XP_030848571.1	6.31e-78
lcl|NC_047559.1_prot_XP_034312898.1_32	XP_030848572.1	4.87e-78
lcl|NC_047559.1_prot_XP_034312891.1_33	XP_030848571.1	6.63e-78
lcl|NC_047559.1_prot_XP_011417749.2_34	XP_030848572.1	5.39e-78
lcl|NC_047559.1_prot_XP_034312913.1_35	XP_030848572.1	4.94e-78
lcl|NC_047559.1_prot_XP_011417751.2_36	XP_030848572.1	4.94e-78
lcl|NC_047559.1_prot_XP_011417752.2_37	XP_030848572.1	4.94e-78
lcl|NC_047559.1_prot_XP_011417753.2_38	XP_030848572.1	4.94e-78
lcl|NC_047559.1_prot_XP_019920021.2_39	XP_030848572.1	4.94e-78
lcl|NC_047559.1_prot_XP_011417754.2_40	XP_030848572.1	4.94e-78
lcl|NC_047559.1_prot_XP_011417757.2_41	XP_030843324.1	4.51e-11
lcl|NC_047559.1_prot_XP_034312966.1_42	XP_785208.2	3.74e-11
lcl|NC_047559.1_prot_XP_011417759.2_43	XP_030830682.1	2.04e-05
lcl|NC_047559.1_prot_XP_034312984.1_44	XP_030853968.1	3.24e-143
lcl|NC_047559.1_prot_XP_034313009.1_45	XP_030853968.1	3.24e-143
lcl|NC_047559.1_prot_XP_034312998.1_46	XP_030853968.1	5.65e-142
lcl|NC_047559.1_prot_XP_034313003.1_47	XP_030853966.1	8.55e-143
lcl|NC_047559.1_prot_XP_034313006.1_48	XP_030853968.1	1.65e-141
lcl|NC_047559.1_prot_XP_034313007.1_49	XP_030853968.1	9.21e-143
lcl|NC_047559.1_prot_XP_034312980.1_50	XP_030853968.1	4.96e-142
lcl|NC_047559.1_prot_XP_034312992.1_51	XP_030853968.1	4.96e-142
lcl|NC_047559.1_prot_XP_011428055.2_52	XP_030846220.1	2.21e-165
lcl|NC_047559.1_prot_XP_034313061.1_53	XP_030846220.1	2.21e-165
lcl|NC_047559.1_prot_XP_034313055.1_54	XP_030829275.1	2.14e-165
lcl|NC_047559.1_prot_XP_011428056.2_55	XP_030829275.1	1.82e-165
lcl|NC_047559.1_prot_XP_011428057.2_56	XP_030829275.1	1.82e-165
lcl|NC_047559.1_prot_XP_011428051.2_57	XP_780290.4	4.58e-06
lcl|NC_047559.1_prot_XP_011428052.2_58	XP_780290.4	2.50e-09
lcl|NC_047559.1_prot_XP_019922958.2_59	XP_780290.4	2.50e-09
lcl|NC_047559.1_prot_XP_011428047.2_60	XP_030829632.1	7.25e-39
lcl|NC_047559.1_prot_XP_011428048.2_61	XP_030829632.1	7.39e-39
lcl|NC_047559.1_prot_XP_011428049.2_62	XP_030829631.1	1.06e-38
lcl|NC_047559.1_prot_XP_011428050.2_63	XP_030829631.1	1.03e-38
lcl|NC_047559.1_prot_XP_034313121.1_64	XP_030838851.1	8.36e-79
lcl|NC_047559.1_prot_XP_011428046.2_65	XP_011669787.2	3.30e-88
lcl|NC_047559.1_prot_XP_011428043.2_66	XP_030830682.1	3.21e-14
lcl|NC_047559.1_prot_XP_011428044.2_67	XP_030830682.1	3.37e-14
lcl|NC_047559.1_prot_XP_011428045.2_68	XP_030830682.1	3.40e-14
lcl|NC_047559.1_prot_XP_034313129.1_69	XP_030845022.1	3.81e-55
lcl|NC_047559.1_prot_XP_011428039.2_70	XP_030845022.1	2.32e-55
lcl|NC_047559.1_prot_XP_011428041.2_71	XP_030845022.1	2.32e-55
lcl|NC_047559.1_prot_XP_034313132.1_72	XP_030845022.1	2.32e-55
lcl|NC_047559.1_prot_XP_034313135.1_73	XP_030845022.1	2.32e-55
lcl|NC_047559.1_prot_XP_034313143.1_74	XP_011676907.2	7.49e-22
lcl|NC_047559.1_prot_XP_011441262.2_75	XP_030850213.1	2.2
lcl|NC_047559.1_prot_XP_011441261.2_76	XP_030840075.1	4.0
lcl|NC_047559.1_prot_XP_019926911.2_77	XP_030840075.1	4.8
lcl|NC_047559.1_prot_XP_019926912.2_78	XP_030840075.1	4.8
lcl|NC_047559.1_prot_XP_011441263.2_79	XP_030840075.1	4.8
lcl|NC_047559.1_prot_XP_019926913.2_80	XP_030840075.1	4.8
lcl|NC_047559.1_prot_XP_034313167.1_81	XP_030851866.1	1.27e-21
lcl|NC_047559.1_prot_XP_034313188.1_82	XP_030834394.1	4.30e-43
lcl|NC_047559.1_prot_XP_034313186.1_83	XP_011677463.1	9.03e-16
lcl|NC_047559.1_prot_XP_034313179.1_84	XP_011677463.1	2.04e-15
lcl|NC_047559.1_prot_XP_034313171.1_85	XP_030851866.1	1.61e-19
lcl|NC_047559.1_prot_XP_034313207.1_86	XP_030837081.1	1.0
lcl|NC_047559.1_prot_XP_034313215.1_87	XP_030833420.1	7.96e-04
lcl|NC_047559.1_prot_XP_011434929.2_88	XP_030833420.1	8.85e-04
lcl|NC_047559.1_prot_XP_019928713.2_89	XP_792540.5	6.11e-46
lcl|NC_047559.1_prot_XP_034313223.1_90	XP_030833438.1	0.0
lcl|NC_047559.1_prot_XP_034313598.1_91	XP_030845293.1	0.15
lcl|NC_047559.1_prot_XP_034313593.1_92	XP_001186137.3	0.58
lcl|NC_047559.1_prot_XP_034313602.1_93	XP_011667924.2	2.4
lcl|NC_047559.1_prot_XP_011416786.1_94	XP_792401.3	2.10e-87
lcl|NC_047559.1_prot_XP_034313687.1_95	XP_792401.3	5.95e-76
lcl|NC_047559.1_prot_XP_034313696.1_96	XP_792401.3	5.95e-76
lcl|NC_047559.1_prot_XP_011416787.1_97	XP_792401.3	5.95e-76
lcl|NC_047559.1_prot_XP_011416790.1_98	XP_792401.3	5.95e-76
lcl|NC_047559.1_prot_XP_034313614.1_99	XP_030829926.1	9.80e-89
lcl|NC_047559.1_prot_XP_034313625.1_100	XP_030829926.1	9.80e-89
lcl|NC_047559.1_prot_XP_034313636.1_101	XP_030829926.1	9.80e-89
lcl|NC_047559.1_prot_XP_034313647.1_102	XP_030829926.1	9.80e-89
lcl|NC_047559.1_prot_XP_034313657.1_103	XP_030829926.1	8.69e-89
lcl|NC_047559.1_prot_XP_034313661.1_104	XP_030829926.1	8.97e-89
lcl|NC_047559.1_prot_XP_034313664.1_105	XP_003723276.3	4.98e-33
lcl|NC_047559.1_prot_XP_034313701.1_106	XP_011667855.2	0.22
lcl|NC_047559.1_prot_XP_034313720.1_107	XP_030836442.1	0.046
lcl|NC_047559.1_prot_XP_034313729.1_108	XP_030836442.1	0.55
lcl|NC_047559.1_prot_XP_034313708.1_109	XP_030836441.1	0.044
lcl|NC_047559.1_prot_XP_034313711.1_110	XP_030836441.1	0.044
lcl|NC_047559.1_prot_XP_019922770.2_111	XP_030836441.1	0.044
lcl|NC_047559.1_prot_XP_034313737.1_112	XP_030836441.1	0.021
lcl|NC_047559.1_prot_XP_034313747.1_113	XP_030844612.1	0.088
lcl|NC_047559.1_prot_XP_034313745.1_114	XP_030844612.1	0.085
lcl|NC_047559.1_prot_XP_034313759.1_115	XP_030854972.1	0.67
lcl|NC_047559.1_prot_XP_034313764.1_116	XP_030854972.1	0.55
lcl|NC_047559.1_prot_XP_019918720.2_117	XP_030848737.1	5.37e-102
lcl|NC_047559.1_prot_XP_034313785.1_118	XP_030848737.1	5.37e-102
lcl|NC_047559.1_prot_XP_034313787.1_119	XP_030848737.1	5.37e-102
lcl|NC_047559.1_prot_XP_034313788.1_120	XP_030848737.1	3.22e-101
lcl|NC_047559.1_prot_XP_011413421.1_121	XP_030835266.1	1.70e-11
lcl|NC_047559.1_prot_XP_034313801.1_122	XP_030842459.1	0.0
lcl|NC_047559.1_prot_XP_034313803.1_123	XP_030842459.1	0.0
lcl|NC_047559.1_prot_XP_011413422.2_124	XP_030842459.1	0.0
lcl|NC_047559.1_prot_XP_034313827.1_125	XP_030842459.1	0.0
lcl|NC_047559.1_prot_XP_034313833.1_126	XP_030842459.1	0.0
lcl|NC_047559.1_prot_XP_011413424.2_127	XP_784157.5	2.61e-20
lcl|NC_047559.1_prot_XP_011413425.2_128	XP_030829618.1	9.44e-30
lcl|NC_047559.1_prot_XP_011413426.2_129	XP_003730096.2	6.68e-07
lcl|NC_047559.1_prot_XP_034313871.1_130	XP_780120.1	2.00e-111
lcl|NC_047559.1_prot_XP_034313861.1_131	XP_783036.2	1.74e-137
lcl|NC_047559.1_prot_XP_034313859.1_132	XP_783036.2	2.05e-137
lcl|NC_047559.1_prot_XP_011413427.2_133	XP_030837063.1	0.001
lcl|NC_047559.1_prot_XP_034313910.1_134	XP_030837063.1	0.002
lcl|NC_047559.1_prot_XP_011413428.2_135	XP_030854950.1	0.87
lcl|NC_047559.1_prot_XP_034313900.1_136	XP_030854223.1	2.3
lcl|NC_047559.1_prot_XP_034313892.1_137	XP_030832115.1	3.3
lcl|NC_047559.1_prot_XP_034313878.1_138	XP_030842230.1	0.76
